,fluxes,kcat_MW,E,equ,ec-code
rxn04760,0.0,92043.22046941212,0.0,cpd09433_c0 --> cpd09434_c0,
rxn04792,0.0,120631.13465447792,0.0,cpd09879_c0 + nad_c --> Sfglutth_c + h_c + nadh_c,
rxn04794,-3.769093980867739e-06,,,2obut_c + coa_c --> for_c + ppcoa_c,2.3.1.-
rxn04809,0.0,144826.9151365623,0.0,cpd10483_c0 + gthrd_c --> cpd10488_c0,
rxn04810,0.0,144826.9151365623,0.0,cpd10484_c0 + gthrd_c --> cpd10490_c0,
rxn04811,0.0,144826.9151365623,0.0,cpd10484_c0 + gthrd_c --> cpd10489_c0,
rxn04830,0.0,144826.9151365623,0.0,cpd10499_c0 + gthrd_c --> cpd10500_c0,
rxn04831,0.0,144826.9151365623,0.0,cpd10499_c0 + gthrd_c --> cpd10501_c0,
rxn04832,0.0,144826.9151365623,0.0,cpd10497_c0 + gthrd_c --> cpd10502_c0,
rxn04833,0.0,144826.9151365623,0.0,cpd10497_c0 + gthrd_c --> cpd10503_c0,
rxn04872,0.0,144826.9151365623,0.0,cpd10536_c0 + gthrd_c --> cpd10544_c0,
rxn04873,0.0,144826.9151365623,0.0,cpd10537_c0 + gthrd_c --> cpd10545_c0,
rxn04886,0.0,144826.9151365623,0.0,cpd10548_c0 + gthrd_c --> cpd10552_c0,
rxn04887_reverse,0.0,,,cpd10553_c0 + h2o_c --> cpd10549_c0 + gthrd_c,
rxn04894,0.0,144826.9151365623,0.0,cpd10555_c0 + gthrd_c --> cpd10558_c0,
rxn04895,0.0,144826.9151365623,0.0,cpd10554_c0 + gthrd_c --> cl_c + cpd10562_c0 + h_c,
rxn04896,0.0,144826.9151365623,0.0,cpd10556_c0 + gthrd_c --> cl_c + cpd10561_c0 + h_c,
rxn04903,0.0,144826.9151365623,0.0,cpd04167_c0 + gthrd_c --> cl_c + cpd10565_c0 + h_c,
rxn04908_num1,0.0,,,cpd04248_c0 + h_c + nadh_c --> cpd04661_c0 + h2o_c + nad_c,
rxn04916,0.0,144826.9151365623,0.0,cpd07971_c0 + gthrd_c --> 2.0 cpd00966_c0 + cpd10571_c0 + h_c,
rxn04919,0.0,144826.9151365623,0.0,cpd10567_c0 + gthrd_c --> cpd00966_c0 + cpd10568_c0 + h_c,
rxn04954,0.0,142784.7282822615,0.0,5mthf_c + nad_c --> h_c + mlthf_c + nadh_c,
rxn04996,0.0,260.35652522362824,0.0,h2mb4p_c + h_c + nadph_c --> dmpp_c + h2o_c + nadp_c,1.17.7.4
rxn05005_num1,0.0,92564.47181797672,0.0,amet_c + uppg3_c --> ahcys_c + cpd11206_c0 + h_c,
rxn05006_num1,0.0,92564.47181797672,0.0,amet_c + cpd11206_c0 --> ahcys_c + pre2_c,
rxn05012,0.0,,,acorn_c + cbp_c --> cpd11209_c0 + h_c + pi_c,2.1.3.9
rxn05023_num1,0.0,4675.389910253073,0.0,cpd11217_c0 + h2o_c --> coa_c + dhna_c + h_c,3.1.2.28
rxn05029,0.0,12825.975779439888,0.0,atp_c + cbi_c --> adocbi_c + pppi_c,2.5.1.17
rxn05031_num1,0.0,146570.4288325606,0.0,prephytedp_c --> cpd03205_c0 + h_c + ppi_c,
rxn05034,0.0,136163.6591335352,0.0,4hbz_c + cpd02172_c0 --> cpd02419_c0 + h_c + ppi_c,
rxn05039,6.327813300448458e-06,,,5aprbu_c + h2o_c --> 4r5au_c + pi_c,3.1.3.104
rxn05040_num1,1.2655626600896913e-05,,,ru5p__D_c --> db4p_c + for_c + h_c,4.1.99.12
rxn05059,0.0,259.17724725723167,0.0,dctp_c + 2.0 h2o_c --> dump_c + h_c + nh4_c + ppi_c,3.5.4.30
rxn05070,0.005046261660748161,23.80309899337495,0.00021200019636740042,sql_c --> dptne_c,5.4.99.17
rxn05071,0.0002512800925883617,,,h2o_c + sql_c --> dpterol_c,4.2.1.129
rxn05072,0.0038530953695954284,,,g6p_c --> mi3p__D_c,5.5.1.4
rxn05116,0.0,67341.87835680654,0.0,cpd04539_c0 + h_c --> co2_c + cpd08449_c0,
rxn05126,0.0,64303.7567294692,0.0,ggbutal_c + h2o_c + nad_c --> gg4abut_c + 2.0 h_c + nadh_c,
rxn05127,0.0,64303.7567294692,0.0,ggbutal_c + h2o_c + nadp_c --> gg4abut_c + 2.0 h_c + nadph_c,
rxn05187,0.0,,,atp_c + cpd03424_e0 + h2o_c --> adp_c + cpd03424_c0 + h_c + pi_c,
rxn05189_num1,0.0,,,atp_c + fe3dcit_e + h2o_c --> adp_c + fe3dcit_c + h_c + pi_c,7.2.2.18
rxn05198,0.0,,,cytd_e + h_e --> cytd_c + h_c,
rxn05199,0.0,,,h_e + uri_e --> h_c + uri_c,
rxn05200,0.0,,,h_e + thymd_e --> h_c + thymd_c,
rxn05201,0.0,,,h_e + hxan_e --> h_c + hxan_c,
rxn05205,0.0,,,dcyt_e + h_e --> dcyt_c + h_c,
rxn05229,0.03158630994884113,48510.12861123621,6.511281427838746e-07,air_c + atp_c + h2co3_c --> 5aizc_c + adp_c + h_c + pi_c,
rxn05231_num1,0.0,118363.19695452416,0.0,adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c,
rxn05232,0.001976608337082916,,,atp_c + trdrd_c --> datp_c + h2o_c + trdox_c,
rxn05233_num1,0.0,118363.19695452416,0.0,gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,
rxn05234,0.0016973848545210168,,,gtp_c + trdrd_c --> dgtp_c + h2o_c + trdox_c,
rxn05235,0.001697384854521017,,,ctp_c + trdrd_c --> dctp_c + h2o_c + trdox_c,
rxn05236,0.0,,,trdrd_c + utp_c --> dutp_c + h2o_c + trdox_c,
rxn05239,0.014192540732505879,168950.5205458518,8.400412550758693e-08,paps_c + trdrd_c --> h_c + pap_c + so3_c + trdox_c,
rxn05287,0.0,0.0007452672464056,0.0,ggdp_c + ipdp_c --> h_c + pendp_c + ppi_c,2.5.1.81
rxn05289,0.07834159498897535,69645.38530777967,1.1248641190333722e-06,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,
rxn05293,0.031785250520019126,119548.72903155292,2.658769422101504e-07,2mecdp_c + h_c + nadh_c --> h2mb4p_c + h2o_c + nad_c,
rxn05307,0.0,,,h_e + ser__L_e --> h_c + ser__L_c,
rxn05316,0.0,,,h_e + ins_e --> h_c + ins_c,
rxn05317,0.0,,,dad_2_e + h_e --> dad_2_c + h_c,
rxn05318,0.0,,,adn_e + h_e --> adn_c + h_c,
rxn05322,0.02538814847810046,164820.30538906195,1.5403531996965532e-07,but2eACP_c + h_c + nadh_c --> butACP_c + nad_c,
rxn05323,0.007640967186079365,164820.30538906195,4.635938010212209e-08,h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c,
rxn05324,0.00785375818267337,1717.092704185455,4.5738696364672944e-06,h_c + nadh_c + tddec2eACP_c --> ddcaACP_c + nad_c,1.3.1.9
rxn05325,0.025388148478100465,1717.092704185455,1.4785543271027965e-05,h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c,1.3.1.9
rxn05326,0.0,1717.092704185455,0.0,h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c,1.3.1.9
rxn05327,0.0,164820.30538906195,0.0,cpd11475_c0 + h_c + nadh_c --> dcaACP_c + nad_c,
rxn05328,0.0035593310063106705,164820.30538906195,2.159522152266853e-08,h_c + nadh_c + tpalm2eACP_c --> cpd11476_c0 + nad_c,
rxn05329,0.025388148478100458,,,3hbutACP_c --> but2eACP_c + h2o_c,
rxn05330,0.025388148478100468,20.84501558937919,0.0012179481645979706,3hhexACP_c --> h2o_c + thex2eACP_c,4.2.1.59
rxn05331,0.00785375818267337,20.84501558937919,0.00037676912012840917,3hddecACP_c --> h2o_c + tddec2eACP_c,4.2.1.59
rxn05332,0.0038495005471206826,276476.632424322,1.3923420989925357e-08,cpd11481_c0 --> h2o_c + tpalm2eACP_c,
rxn05333,0.0175343902954271,,,3hdecACP_c --> cpd11475_c0 + h2o_c,
rxn05334,0.025388148478100465,276476.632424322,9.182746569025063e-08,cpd11483_c0 --> h2o_c + toct2eACP_c,
rxn05335,0.007640967186079364,20.84501558937919,0.00036656087654703107,3hmrsACP_c --> h2o_c + tmrs2eACP_c,4.2.1.59
rxn05336_num1,0.0,,,cpd11481_c0 + nadp_c --> 3opalmACP_c + h_c + nadph_c,
rxn05337_num1,0.0,,,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c,1.1.1.100
rxn05338_num1,0.0,,,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100
rxn05339_num1,0.0,,,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,
rxn05340_num1,0.0,,,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c,1.1.1.100
rxn05341_num1,0.0,,,cpd11483_c0 + nadp_c --> 3ooctACP_c + h_c + nadph_c,
rxn05342_num1,0.0,,,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100
rxn05343,0.017534390295427096,1.4154369904827568,0.012387969519891323,h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c,"2.3.1.179,2.3.1.41"
rxn05344,0.003849500547120683,42346.38694148916,9.090505294913623e-08,h_c + malACP_c + myrsACP_c --> 3opalmACP_c + ACP_c + co2_c,
rxn05345,0.007640967186079363,1.4154369904827568,0.005398309665111473,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,"2.3.1.179,2.3.1.41"
rxn05346,0.02538814847810046,1.4154369904827568,0.01793661508693611,butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c,"2.3.1.179,2.3.1.41"
rxn05347,0.025968487559720473,1.4154369904827568,0.018346622092208793,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c,"2.3.1.179,2.3.1.41"
rxn05348,0.007853758182673368,1.4154369904827568,0.005548645567044791,dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c,"2.3.1.179,2.3.1.41"
rxn05349,0.025968487559720473,903.3633331499076,2.874644852937723e-05,ACP_c + accoa_c --> acACP_c + coa_c,2.3.1.38
rxn05350,0.025388148478100465,1.4154369904827568,0.017936615086936114,h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c,"2.3.1.179,2.3.1.41"
rxn05357_reverse,0.025388148478100465,,,h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c,"1.3.1.10,1.3.1.39"
rxn05360_num1,0.0,46457.82511190388,0.0,cpd11496_c0 + h_c + nadph_c --> cpd11497_c0 + nadp_c,
rxn05361,0.0,,,cpd11497_c0 --> cpd11498_c0 + h2o_c,
rxn05363,0.0,42346.38694148916,0.0,cpd11499_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11500_c0,
rxn05364_num1,0.0,,,cpd11500_c0 + h_c + nadph_c --> cpd11501_c0 + nadp_c,
rxn05365,0.0,,,cpd11501_c0 --> cpd11502_c0 + h2o_c,
rxn05367,0.0,42346.38694148916,0.0,cpd11503_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11504_c0,
rxn05368_num1,0.0,46457.82511190388,0.0,cpd11504_c0 + h_c + nadph_c --> cpd11505_c0 + nadp_c,
rxn05369,0.0,,,cpd11505_c0 --> cpd11506_c0 + h2o_c,
rxn05371,0.0,42346.38694148916,0.0,cpd11507_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11508_c0,
rxn05372_num1,0.0,,,cpd11508_c0 + h_c + nadph_c --> cpd11509_c0 + nadp_c,
rxn05373,0.0,,,cpd11509_c0 --> cpd11510_c0 + h2o_c,
rxn05375,0.0,42346.38694148916,0.0,cpd11511_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11512_c0,
rxn05376_num1,0.0,,,cpd11512_c0 + h_c + nadph_c --> cpd11513_c0 + nadp_c,
rxn05377,0.0,,,cpd11513_c0 --> cpd11514_c0 + h2o_c,
rxn05379,0.0,42346.38694148916,0.0,cpd11515_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11516_c0,
rxn05380_num1,0.0,,,cpd11516_c0 + h_c + nadph_c --> cpd11517_c0 + nadp_c,
rxn05381,0.0,,,cpd11517_c0 --> cpd11518_c0 + h2o_c,
rxn05383,0.0,145808.7473991732,0.0,ACP_c + ivcoa_c --> coa_c + cpd11520_c0,
rxn05384,0.0,42346.38694148916,0.0,cpd11520_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11521_c0,
rxn05385_num1,0.0,,,cpd11521_c0 + h_c + nadph_c --> cpd11522_c0 + nadp_c,
rxn05386,0.0,,,cpd11522_c0 --> cpd11523_c0 + h2o_c,
rxn05388,0.0,42346.38694148916,0.0,cpd11524_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11525_c0,
rxn05389_num1,0.0,,,cpd11525_c0 + h_c + nadph_c --> cpd11526_c0 + nadp_c,
rxn05390,0.0,,,cpd11526_c0 --> cpd11527_c0 + h2o_c,
rxn05392,0.0,42346.38694148916,0.0,cpd11528_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11529_c0,
rxn05393_num1,0.0,,,cpd11529_c0 + h_c + nadph_c --> cpd11530_c0 + nadp_c,
rxn05394,0.0,,,cpd11530_c0 --> cpd11531_c0 + h2o_c,
rxn05396,0.0,42346.38694148916,0.0,cpd11532_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11533_c0,
rxn05397_num1,0.0,,,cpd11533_c0 + h_c + nadph_c --> cpd11534_c0 + nadp_c,
rxn05398,0.0,,,cpd11534_c0 --> cpd11535_c0 + h2o_c,
rxn05400,0.0,42346.38694148916,0.0,cpd11536_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11537_c0,
rxn05401_num1,0.0,,,cpd11537_c0 + h_c + nadph_c --> cpd11538_c0 + nadp_c,
rxn05402,0.0,,,cpd11538_c0 --> cpd11539_c0 + h2o_c,
rxn05404,0.0,42346.38694148916,0.0,cpd11540_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11541_c0,
rxn05405_num1,0.0,46457.82511190388,0.0,cpd11541_c0 + h_c + nadph_c --> cpd11542_c0 + nadp_c,
rxn05406,0.0,,,cpd11542_c0 --> cpd11543_c0 + h2o_c,
rxn05408,0.0,145808.7473991732,0.0,ACP_c + ibcoa_c --> coa_c + cpd11545_c0,
rxn05409,0.0,42346.38694148916,0.0,cpd11545_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11546_c0,
rxn05410_num1,0.0,,,cpd11546_c0 + h_c + nadph_c --> cpd11547_c0 + nadp_c,
rxn05413,0.0,42346.38694148916,0.0,cpd11549_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11550_c0,
rxn05414_num1,0.0,,,cpd11550_c0 + h_c + nadph_c --> cpd11551_c0 + nadp_c,
rxn05417,0.0,42346.38694148916,0.0,cpd11553_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11554_c0,
rxn05418_num1,0.0,,,cpd11554_c0 + h_c + nadph_c --> cpd11555_c0 + nadp_c,
rxn05421,0.0,42346.38694148916,0.0,cpd11557_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11558_c0,
rxn05422_num1,0.0,,,cpd11558_c0 + h_c + nadph_c --> cpd11559_c0 + nadp_c,
rxn05425,0.0,42346.38694148916,0.0,cpd11561_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11562_c0,
rxn05426_num1,0.0,,,cpd11562_c0 + h_c + nadph_c --> cpd11563_c0 + nadp_c,
rxn05429,0.0,42346.38694148916,0.0,cpd11565_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11566_c0,
rxn05430_num1,0.0,,,cpd11566_c0 + h_c + nadph_c --> cpd11567_c0 + nadp_c,
rxn05433,0.0,164820.30538906195,0.0,cpd11498_c0 + h_c + nadh_c --> cpd11499_c0 + nad_c,
rxn05434,0.0,164820.30538906195,0.0,cpd11502_c0 + h_c + nadh_c --> cpd11503_c0 + nad_c,
rxn05435,0.0,164820.30538906195,0.0,cpd11506_c0 + h_c + nadh_c --> cpd11507_c0 + nad_c,
rxn05436,0.0,164820.30538906195,0.0,cpd11510_c0 + h_c + nadh_c --> cpd11511_c0 + nad_c,
rxn05437,0.0,164820.30538906195,0.0,cpd11514_c0 + h_c + nadh_c --> cpd11515_c0 + nad_c,
rxn05438,0.0,164820.30538906195,0.0,cpd11518_c0 + h_c + nadh_c --> cpd11519_c0 + nad_c,
rxn05439,0.0,164820.30538906195,0.0,cpd11523_c0 + h_c + nadh_c --> cpd11524_c0 + nad_c,
rxn05440,0.0,164820.30538906195,0.0,cpd11527_c0 + h_c + nadh_c --> cpd11528_c0 + nad_c,
rxn05441,0.0,164820.30538906195,0.0,cpd11531_c0 + h_c + nadh_c --> cpd11532_c0 + nad_c,
rxn05442,0.0,164820.30538906195,0.0,cpd11535_c0 + h_c + nadh_c --> cpd11536_c0 + nad_c,
rxn05443,0.0,164820.30538906195,0.0,cpd11539_c0 + h_c + nadh_c --> cpd11540_c0 + nad_c,
rxn05444,0.0,164820.30538906195,0.0,cpd11543_c0 + h_c + nadh_c --> cpd11544_c0 + nad_c,
rxn05445,0.0,164820.30538906195,0.0,cpd11548_c0 + h_c + nadh_c --> cpd11549_c0 + nad_c,
rxn05446,0.0,164820.30538906195,0.0,cpd11552_c0 + h_c + nadh_c --> cpd11553_c0 + nad_c,
rxn05447,0.0,164820.30538906195,0.0,cpd11556_c0 + h_c + nadh_c --> cpd11557_c0 + nad_c,
rxn05448,0.0,164820.30538906195,0.0,cpd11560_c0 + h_c + nadh_c --> cpd11561_c0 + nad_c,
rxn05449,0.0,164820.30538906195,0.0,cpd11564_c0 + h_c + nadh_c --> cpd11565_c0 + nad_c,
rxn05450,0.0,164820.30538906195,0.0,cpd11568_c0 + h_c + nadh_c --> cpd11569_c0 + nad_c,
rxn05451,0.0,145808.7473991732,0.0,coa_c + cpd11515_c0 --> ACP_c + cpd11439_c0,
rxn05452,0.0,145808.7473991732,0.0,coa_c + cpd11519_c0 --> ACP_c + cpd11434_c0,
rxn05453,0.0,145808.7473991732,0.0,coa_c + cpd11540_c0 --> ACP_c + cpd11437_c0,
rxn05454,0.0,145808.7473991732,0.0,coa_c + cpd11544_c0 --> ACP_c + cpd11432_c0,
rxn05455,0.0,145808.7473991732,0.0,coa_c + cpd11565_c0 --> ACP_c + cpd11435_c0,
rxn05456,0.0,145808.7473991732,0.0,coa_c + cpd11569_c0 --> ACP_c + cpd11441_c0,
rxn05457,0.0,145808.7473991732,0.0,coa_c + myrsACP_c --> ACP_c + tdcoa_c,
rxn05458,0.003559331006310671,145808.7473991732,2.4410956611309957e-08,coa_c + cpd11476_c0 --> ACP_c + pmtcoa_c,
rxn05459,0.0,145808.7473991732,0.0,coa_c + cpd11573_c0 --> ACP_c + stcoa_c,
rxn05460,0.0,42346.38694148916,0.0,cpd11476_c0 + h_c + malACP_c --> ACP_c + co2_c + cpd11570_c0,
rxn05461_num1,0.0,,,cpd11570_c0 + h_c + nadph_c --> cpd11571_c0 + nadp_c,
rxn05464,0.0,164820.30538906195,0.0,cpd11572_c0 + h_c + nadh_c --> cpd11573_c0 + nad_c,
rxn05465,0.19288233950433156,41742.96008002447,4.620715424458669e-06,ACP_c + malcoa_c --> coa_c + malACP_c,2.3.1.39
rxn05481,0.0,,,5mtr_e + h_e --> 5mtr_c + h_c,
rxn05515,0.0,227007.72751090152,0.0,atp_c + cbl2_e + h2o_c --> adp_c + cbl2_c + h_c + pi_c,
rxn05516,0.0,,,atp_c + cd2_c + h2o_c --> adp_c + cd2_e + h_c + pi_c,
rxn05517,7.369447307346165e-05,,,cd2_c + h_e + k_e --> cd2_e + h_c + k_c,
rxn05557_num1,0.0,,,atp_c + 2.0 cit_e + fe3_e + h2o_c --> adp_c + 2.0 cit_c + fe3_c + h_c + pi_c,
rxn05585,0.0,,,atp_c + cpd11578_e0 + h2o_c --> adp_c + cpd11578_c0 + h_c + pi_c,
rxn05599,0.0,,,Lcyst_e + atp_c + h2o_c --> Lcyst_c + adp_c + h_c + pi_c,
rxn05620,0.0,,,atp_c + cpd11575_e0 + h2o_c --> adp_c + cpd11575_c0 + h_c + pi_c,
rxn05645,0.0,,,h_e + ribflv_e --> h_c + ribflv_c,
rxn05722,0.0,,,h_e + thmmp_e --> h_c + thmmp_c,
rxn05732,0.0,,,h_c + hdd2coa_c + nadh_c --> nad_c + pmtcoa_c,
rxn05733_num1,0.0,,,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c,
rxn05736,0.0,,,atp_c + coa_c + ttdca_c --> amp_c + h_c + ppi_c + tdcoa_c,
rxn05814,0.0,192845.81689789123,0.0,atp_c + cpd12232_c0 --> adp_c + cpd00354_c0,
rxn05871_num1,0.0,,,cpd00195_c0 + nad_c --> cpd11616_c0 + h_c + nadh_c,
rxn05872_num1,0.0,132186.4072802397,0.0,cpd11679_c0 + nad_c --> cpd11733_c0 + h_c + nadh_c,
rxn05882,0.0,1798.527612288477,0.0,cpd11625_c0 + h_c --> co2_c + cpd11616_c0,4.1.1.1
rxn05937,0.0,153097.82888726788,0.0,fdxrd_c + h_c + nadp_c --> fdxox_c + nadph_c,
rxn05957,0.0,1291.4288827956896,0.0,h2s_c + suchms_c --> h_c + hcys__L_c + succ_c,2.5.1.48
rxn05970_reverse,0.0,,,ahcys_c + h_c + pc_SC_c --> amet_c + ptd2meeta_SC_c,
rxn06022,0.0,,,ACP_c + h2o_c --> apoACP_c + h_c + pan4p_c,3.1.4.14
rxn06023,0.0,124.48749199397584,0.0,apoACP_c + coa_c --> ACP_c + 2.0 h_c + pap_c,2.7.8.7
rxn06046,0.0,,,cdpdag_BS_c + inost_c --> cmp_c + cpd11822_c0 + h_c,
rxn06060_num1,0.0,39.29665027585104,0.0,2.0 gthrd_c + tsul_c --> gthox_c + h2s_c + so3_c,2.8.1.3
rxn06075_num1,0.058777676210344555,118363.19695452416,4.965874336169484e-07,trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,
rxn06076_num1,0.0,118363.19695452416,0.0,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,
rxn06077,0.0,236194.6408529984,0.0,h2o_c + met__L_c + trdox_c --> metsox_S__L_c + trdrd_c,
rxn06078,0.0,27018.501394278104,0.0,achms_c + trdrd_c + tsul_c --> ac_c + h_c + hcys__L_c + so3_c + trdox_c,
rxn06098_num1,0.0,109254.57766837548,0.0,cpd00301_c0 + pc_SC_c --> cpd02601_c0 + cpd11979_c0,
rxn06099,0.0,62087.95804953099,0.0,cpd11979_c0 + h2o_c --> cpd00049_c0 + cpd00301_c0 + h_c,
rxn06280,0.0,53037.36811769546,0.0,atp_c + trnatyr_c + tyr__L_c --> amp_c + h_c + ppi_c + tyrtrna_c,
rxn06297,0.0,147865.49111150944,0.0,amet_c + cpd11767_c0 --> 5mta_c + cpd12564_c0 + h_c,
rxn06300,0.0,49167.53716972141,0.0,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + h_c + ppi_c,
rxn06372,0.0,,,amet_c + cpd11827_c0 --> ahcys_c + cpd12496_c0 + h_c,
rxn06376,0.0,,,amet_c + ptdmeeta_SC_c --> ahcys_c + h_c + ptd2meeta_SC_c,
rxn06386,0.0,125987.12832554062,0.0,accoa_c + cpd12438_c0 --> coa_c + cpd11835_c0,
rxn06432,0.0,75449.45085949439,0.0,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + h_c + ppi_c,
rxn06434,0.0,35924.40958244392,0.0,asn__L_c + atp_c + trnaasn_c --> amp_c + asntrna_c + h_c + ppi_c,
rxn06435,0.0,81589.09954208205,0.0,atp_c + cys__L_c + trnacys_c --> amp_c + cystrna_c + h_c + ppi_c,
rxn06437,0.0,40877.50418743726,0.0,atp_c + gln__L_c + glutrna_c + h2o_c --> adp_c + glntrna_c + glu__L_c + h_c + pi_c,
rxn06438,0.0,11047.866286675646,0.0,atp_c + gly_c + trnagly_c --> amp_c + glytrna_c + h_c + ppi_c,
rxn06439,0.0,50998.60255307915,0.0,atp_c + his__L_c + trnahis_c --> amp_c + h_c + histrna_c + ppi_c,
rxn06440,0.0,44934.92763362716,0.0,atp_c + ile__L_c + trnaile_c --> amp_c + h_c + iletrna_c + ppi_c,
rxn06441,0.0,50036.74849795573,0.0,atp_c + leu__L_c + trnaleu_c --> amp_c + h_c + leutrna_c + ppi_c,
rxn06442,0.0,79791.61898948134,0.0,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,
rxn06443,0.0,81485.4526273839,0.0,atp_c + met__L_c + trnamet_c --> amp_c + h_c + mettrna_c + ppi_c,
rxn06444,0.0,9515.583746552602,0.0,atp_c + phe__L_c + trnaphe_c --> amp_c + h_c + phetrna_c + ppi_c,
rxn06445,0.0,47450.653575288045,0.0,atp_c + pro__L_c + trnapro_c --> amp_c + 2.0 h_c + ppi_c + protrna_c,
rxn06446,0.0,50019.39734612322,0.0,atp_c + ser__L_c + trnaser_c --> amp_c + 2.0 h_c + ppi_c + sertrna_c,
rxn06447,0.0,31886.83474193632,0.0,atp_c + thr__L_c + trnathr_c --> amp_c + 2.0 h_c + ppi_c + thrtrna_c,
rxn06448,0.0,63486.04285454079,0.0,atp_c + trnatrp_c + trp__L_c --> amp_c + h_c + ppi_c + trptrna_c,
rxn06449,0.0,47551.00398986678,0.0,atp_c + trnaval_c + val__L_c --> amp_c + h_c + ppi_c + valtrna_c,
rxn06515,0.0,165197.60472338466,0.0,amet_c + peplys_c --> ahcys_c + cpd12736_c0 + h_c,
rxn06517,0.0,63499.67220881884,0.0,cpd12379_c0 --> 2amac_c + cpd12050_c0,
rxn06526,0.0,,,nadp_c + protdt_c --> h_c + nadph_c + protds_c,
rxn06538,0.0,146998.49295875125,0.0,10fthf_c + mettrna_c --> fmettrna_c + h_c + thf_c,
rxn06556,0.0,,,ddcaACP_c + h2o_c --> ACP_c + ddca_c + h_c,3.1.2.21
rxn06570,0.0,165197.60472338466,0.0,amet_c + cpd12190_c0 --> ahcys_c + cpd12431_c0 + h_c,
rxn06672,0.19288233950433153,62411.005851911,3.090518040391838e-06,atp_c + btnCCP_c + h2co3_c --> adp_c + cbtnCCP_c + h_c + pi_c,
rxn06673,0.19288233950433153,72844.980075186,2.6478466917727278e-06,accoa_c + cbtnCCP_c --> btnCCP_c + malcoa_c,
rxn06723,0.0,,,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c,2.3.1.191
rxn06728,0.0,,,cmpacna_c + cpd12592_c0 --> cmp_c + cpd02972_c0 + h_c,2.4.99.8
rxn06729,0.0,,,3hmrsACP_c + uacgam_c --> ACP_c + u3aga_c,2.3.1.129
rxn06735,0.0,,,cmpacna_c + cpd12599_c0 --> cmp_c + cpd03654_c0 + h_c,2.4.99.8
rxn06750,0.0,147865.49111150944,0.0,cmpacna_c + cpd02996_c0 --> cmp_c + cpd03655_c0 + h_c,
rxn06759,0.0,147865.49111150944,0.0,cmpacna_c + cpd12640_c0 --> cmp_c + cpd03661_c0 + h_c,
rxn06804,0.0,165197.60472338466,0.0,amet_c + cpd12736_c0 --> Ndmelys_c + ahcys_c + h_c,
rxn06805,0.0,165197.60472338466,0.0,Ndmelys_c + amet_c --> Ntmelys_c + ahcys_c + h_c,
rxn06848,0.0,,,kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c,
rxn06865,0.0,,,ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c,2.3.1.241
rxn06870,0.0,158097.70749922033,0.0,cpd12044_c0 --> cpd12868_c0,
